Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Average Speed in MPH, Cat 1 Speed Count, Cat 2 Speed Count, Cat 3 Speed Count, Cat 4 Speed Count, Cat 5 Speed Count, Cat 6 Speed Count, Cat 7 Speed Count, Cat 8 Speed Count, Cat 9 Speed Count, Cat 10 Speed Count, Cat 11 Speed Count, Cat 12 Speed Count, Cat 13 Speed Count, Cat 14 Speed Count, Cat speed counts included flag, Quality Index, Network Link Id, NTIS Model Version
2022-01-09,04:29:00,6,20,8,0,1,11,93.12,57.87,0,0,0,0,0,0,0,0,2,4,8,4,2,0,True,15,200109898,15
2022-01-09,04:44:00,6,21,7,2,3,9,98.59,61.26,0,0,0,0,0,0,0,0,0,6,5,4,6,0,True,15,200109898,15
2022-01-09,04:59:00,6,23,10,3,2,8,104.65,65.03,0,0,0,0,0,0,0,0,0,3,6,5,6,3,True,15,200109898,15
2022-01-09,05:14:00,6,34,14,5,2,13,92.87,57.71,0,0,0,1,0,0,0,0,1,8,10,6,7,1,True,15,200109898,15
2022-01-09,05:29:00,6,30,12,1,2,15,98.29,61.08,0,0,0,0,0,0,0,0,0,6,12,4,8,0,True,15,200109898,15
2022-01-09,05:44:00,6,50,33,5,1,11,103.73,64.46,0,0,0,0,0,0,0,0,0,5,11,19,13,2,True,15,200109898,15
2022-01-09,05:59:00,6,40,22,4,3,11,101.69,63.19,0,0,0,0,0,0,0,0,1,7,6,15,9,2,True,15,200109898,15
2022-01-09,06:14:00,6,65,38,5,4,18,103.47,64.29,0,0,0,0,0,0,0,0,1,11,10,20,18,5,True,15,200109898,15
2022-01-09,06:29:00,6,72,45,7,5,15,105.66,65.66,0,0,0,0,0,0,0,0,3,8,7,23,26,5,True,15,200109898,15
2022-01-09,06:44:00,6,72,43,5,2,22,102.45,63.66,0,0,0,0,0,0,0,0,1,9,19,20,19,4,True,15,200109898,15
2022-01-09,06:59:00,6,67,42,7,2,16,105.84,65.77,0,0,0,0,0,0,0,0,1,11,7,19,21,8,True,15,200109898,15
2022-01-09,07:14:00,6,80,60,7,5,8,107.51,66.80,0,0,0,0,0,0,0,0,0,8,9,26,34,3,True,15,200109898,15
2022-01-09,07:29:00,6,90,57,7,3,23,101.96,63.36,0,0,0,0,0,0,0,0,2,18,14,29,18,9,True,15,200109898,15
2022-01-09,07:44:00,6,104,75,7,0,22,105.15,65.34,0,0,0,0,0,0,0,0,1,10,16,42,28,7,True,15,200109898,15
2022-01-09,07:59:00,6,101,64,10,6,21,105.03,65.27,0,0,0,0,0,0,0,0,0,14,12,39,31,5,True,15,200109898,15
2022-01-09,08:14:00,6,148,116,14,2,16,109.60,68.11,0,0,0,0,0,0,0,0,2,10,14,45,63,14,True,15,200109898,15
2022-01-09,08:29:00,6,128,103,7,6,12,108.55,67.45,0,0,0,0,0,0,0,0,0,10,17,40,50,11,True,15,200109898,15
2022-01-09,08:44:00,6,172,127,17,5,23,109.40,67.98,0,0,0,0,0,0,0,1,4,10,15,57,60,25,True,15,200109898,15
2022-01-09,08:59:00,6,161,135,6,9,11,80.14,49.80,1,0,0,9,7,4,10,5,6,9,13,37,46,14,True,15,200109898,15
2022-01-09,09:14:00,6,179,138,10,4,27,107.89,67.04,0,0,0,0,0,0,0,0,1,14,21,66,61,16,True,15,200109898,15
2022-01-09,09:29:00,6,239,192,14,8,25,109.15,67.82,0,0,0,0,0,0,0,0,3,16,21,80,102,17,True,15,200109898,15
2022-01-09,09:44:00,6,205,168,15,8,14,108.11,67.18,0,0,0,0,0,0,0,0,0,16,23,75,78,13,True,15,200109898,15
2022-01-09,09:59:00,6,187,154,5,10,18,108.15,67.20,0,0,0,0,0,0,0,0,3,15,19,68,59,23,True,15,200109898,15
2022-01-09,10:14:00,6,210,177,6,6,21,109.52,68.05,0,0,0,0,0,0,0,0,2,12,16,79,85,16,True,15,200109898,15
2022-01-09,10:29:00,6,189,165,9,4,11,109.84,68.26,0,0,0,0,0,0,0,0,1,7,16,81,65,19,True,15,200109898,15
2022-01-09,10:44:00,6,219,183,14,6,16,109.97,68.33,0,0,0,0,0,0,0,0,2,8,20,81,93,15,True,15,200109898,15
2022-01-09,10:59:00,6,227,182,13,7,25,105.39,65.49,0,0,0,0,1,0,0,1,0,24,36,73,75,17,True,15,200109898,15
2022-01-09,11:14:00,6,261,212,22,9,18,109.07,67.77,0,0,0,0,0,0,0,0,2,11,26,102,106,14,True,15,200109898,15
2022-01-09,11:29:00,6,313,273,17,9,14,108.94,67.69,0,0,0,0,0,0,1,1,0,8,25,144,124,10,True,15,200109898,15
2022-01-09,11:44:00,6,257,220,13,5,19,109.36,67.96,0,0,0,0,0,0,0,0,0,17,28,88,101,23,True,15,200109898,15
2022-01-09,11:59:00,6,335,296,13,7,19,109.58,68.09,0,0,0,0,0,0,0,0,0,14,35,128,138,20,True,15,200109898,15
2022-01-09,12:14:00,6,323,286,11,9,17,109.30,67.92,0,0,0,0,1,0,0,1,2,16,23,122,136,22,True,15,200109898,15
2022-01-09,12:29:00,6,331,293,16,7,15,110.54,68.69,0,0,0,0,0,0,0,0,2,11,27,129,132,30,True,15,200109898,15
2022-01-09,12:44:00,6,373,329,14,12,18,109.53,68.06,0,0,0,0,1,0,0,0,4,16,20,156,151,25,True,15,200109898,15
2022-01-09,12:59:00,6,340,301,16,8,15,111.09,69.03,0,0,0,0,0,0,0,0,1,9,27,125,157,21,True,15,200109898,15
2022-01-09,13:14:00,6,300,267,5,6,22,109.66,68.14,0,0,0,0,0,0,0,1,0,19,22,114,119,25,True,15,200109898,15
2022-01-09,13:29:00,6,377,324,11,8,34,108.24,67.26,0,0,0,0,0,0,0,0,3,24,35,150,145,20,True,15,200109898,15
2022-01-09,13:44:00,6,353,303,12,12,26,107.77,66.97,0,0,0,0,0,0,0,0,2,22,36,149,126,18,True,15,200109898,15
2022-01-09,13:59:00,6,320,272,22,11,15,111.79,69.47,0,0,0,0,0,0,0,0,0,5,27,119,142,27,True,15,200109898,15
2022-01-09,14:14:00,6,360,322,9,8,21,111.53,69.30,0,0,0,0,0,0,0,0,0,11,18,149,152,30,True,15,200109898,15
2022-01-09,14:29:00,6,358,307,14,12,25,109.44,68.00,0,0,0,0,0,0,0,0,4,22,30,119,163,20,True,15,200109898,15
2022-01-09,14:44:00,6,422,377,17,5,23,110.74,68.81,0,0,0,0,0,0,0,0,1,20,22,169,177,33,True,15,200109898,15
2022-01-09,14:59:00,6,384,338,16,6,24,108.73,67.56,0,0,0,0,0,0,0,0,3,18,21,184,142,16,True,15,200109898,15
2022-01-09,15:14:00,6,389,342,12,15,20,110.20,68.47,0,0,0,0,0,0,0,0,0,16,31,145,184,13,True,15,200109898,15
2022-01-09,15:29:00,6,432,378,22,7,25,105.19,65.37,0,0,0,0,0,0,1,2,24,32,38,155,164,16,True,15,200109898,15
2022-01-09,15:44:00,6,380,328,19,8,25,110.54,68.69,0,0,0,0,0,0,0,0,1,10,36,141,170,22,True,15,200109898,15
2022-01-09,15:59:00,6,386,339,17,7,23,108.93,67.69,0,0,0,0,0,0,0,0,0,20,42,149,153,22,True,15,200109898,15
2022-01-09,16:14:00,6,410,356,18,11,25,106.70,66.30,0,0,0,0,0,0,0,0,2,29,58,165,132,24,True,15,200109898,15
2022-01-09,16:29:00,6,388,336,12,8,32,105.62,65.63,0,0,0,0,0,0,0,1,8,40,28,168,130,13,True,15,200109898,15
2022-01-09,16:44:00,6,371,315,21,6,29,105.47,65.54,0,0,0,0,0,0,0,0,6,24,39,190,101,11,True,15,200109898,15
2022-01-09,16:59:00,6,390,341,8,5,36,104.46,64.91,0,0,0,0,0,0,0,0,11,24,53,191,98,13,True,15,200109898,15
2022-01-09,17:14:00,6,353,312,14,10,17,107.22,66.63,0,0,0,0,0,0,0,0,0,16,46,162,117,12,True,15,200109898,15
2022-01-09,17:29:00,6,346,294,15,9,28,103.31,64.20,0,0,0,0,0,0,0,3,10,28,55,143,102,5,True,15,200109898,15
2022-01-09,17:44:00,6,367,308,22,6,31,107.09,66.54,0,0,0,0,0,0,0,0,5,21,34,167,129,11,True,15,200109898,15
2022-01-09,17:59:00,6,355,296,21,9,29,106.32,66.06,0,0,0,0,0,0,0,0,0,20,55,156,113,11,True,15,200109898,15
2022-01-09,18:14:00,6,283,239,18,6,20,106.66,66.28,0,1,0,0,0,0,0,0,0,19,31,106,112,14,True,15,200109898,15
2022-01-09,18:29:00,6,291,246,18,11,16,106.43,66.14,0,1,0,0,0,0,0,0,3,16,27,124,104,16,True,15,200109898,15
2022-01-09,18:44:00,6,275,237,12,6,20,105.12,65.32,0,0,0,0,0,0,0,0,5,31,24,123,78,14,True,15,200109898,15
2022-01-09,18:59:00,6,247,207,12,4,24,107.69,66.92,0,0,0,0,0,0,0,2,2,20,20,98,83,22,True,15,200109898,15
2022-01-09,19:14:00,6,244,199,13,9,23,108.55,67.45,0,0,0,0,0,0,0,0,0,18,21,95,98,12,True,15,200109898,15
2022-01-09,19:29:00,6,242,199,8,3,32,106.83,66.38,0,0,0,0,0,0,0,0,2,23,20,103,81,13,True,15,200109898,15
2022-01-09,19:44:00,6,227,195,11,6,15,110.68,68.77,0,0,0,0,0,0,0,0,0,6,20,88,99,14,True,15,200109898,15
2022-01-09,19:59:00,6,211,177,6,5,23,108.34,67.32,0,0,0,0,0,0,0,0,0,12,27,81,76,15,True,15,200109898,15
2022-01-09,20:14:00,6,196,165,13,3,15,111.49,69.28,0,0,0,0,0,0,0,0,1,10,12,59,102,12,True,15,200109898,15
2022-01-09,20:29:00,6,156,122,9,6,19,110.78,68.84,0,0,0,0,0,0,0,0,1,7,20,44,63,21,True,15,200109898,15
2022-01-09,20:44:00,6,156,129,9,3,15,108.12,67.18,0,0,0,0,0,0,1,0,4,6,19,49,68,9,True,15,200109898,15
2022-01-09,20:59:00,6,134,110,7,1,16,111.40,69.22,0,0,0,0,0,0,0,0,0,6,13,44,53,18,True,15,200109898,15
2022-01-09,21:14:00,6,136,111,2,7,16,107.71,66.93,0,0,0,0,0,0,0,0,2,12,20,36,53,13,True,15,200109898,15
2022-01-09,21:29:00,6,96,72,8,4,12,109.81,68.23,0,0,0,0,0,0,0,0,5,6,8,22,40,15,True,15,200109898,15
2022-01-09,21:44:00,6,91,65,6,6,14,108.12,67.19,0,0,0,0,0,0,0,0,3,5,12,29,30,12,True,15,200109898,15
2022-01-09,21:59:00,6,97,79,1,2,15,109.41,67.98,0,0,0,0,0,0,0,0,0,5,18,27,32,15,True,15,200109898,15
2022-01-09,22:14:00,6,74,53,4,3,14,108.34,67.32,0,0,0,0,0,0,0,0,0,12,6,18,27,11,True,15,200109898,15
2022-01-09,22:29:00,6,81,62,5,3,11,108.10,67.17,0,0,0,0,0,0,0,0,0,5,11,31,27,7,True,15,200109898,15
2022-01-09,22:44:00,6,50,39,1,2,8,111.54,69.31,0,0,0,0,0,0,0,0,0,3,4,15,22,6,True,15,200109898,15
2022-01-09,22:59:00,6,45,26,3,3,13,104.39,64.87,0,0,0,0,0,0,0,0,0,7,10,11,11,6,True,15,200109898,15
2022-01-09,23:14:00,6,53,34,1,4,14,102.34,63.59,0,0,0,0,0,1,0,0,0,9,9,15,13,6,True,15,200109898,15
2022-01-09,23:29:00,6,35,22,1,4,8,106.40,66.12,0,0,0,0,0,0,0,0,1,6,4,6,13,5,True,15,200109898,15
2022-01-09,23:44:00,6,37,21,2,1,13,100.76,62.61,0,0,0,0,0,0,0,0,0,8,8,11,8,2,True,15,200109898,15
2022-01-09,23:59:00,6,37,27,1,1,8,106.71,66.31,0,0,0,0,0,0,0,0,0,5,5,10,14,3,True,15,200109898,15
2022-01-10,00:14:00,0,19,11,0,1,7,100.73,62.59,0,0,0,0,0,0,0,0,0,3,5,7,3,1,True,15,200109898,15
2022-01-10,00:29:00,0,27,12,0,1,14,98.30,61.08,0,0,0,0,0,0,0,0,0,7,10,3,4,3,True,15,200109898,15
2022-01-10,00:44:00,0,18,10,0,2,6,97.48,60.57,0,0,0,0,0,0,0,0,0,5,3,8,2,0,True,15,200109898,15
2022-01-10,00:59:00,0,19,4,1,4,10,94.75,58.88,0,0,0,0,0,0,0,0,0,6,6,6,0,1,True,15,200109898,15
2022-01-10,01:14:00,0,22,7,0,5,10,92.92,57.74,0,0,0,0,0,0,0,0,2,8,3,7,2,0,True,15,200109898,15
2022-01-10,01:29:00,0,21,3,4,1,13,98.70,61.33,0,0,0,0,0,0,0,0,0,4,9,3,3,2,True,15,200109898,15
2022-01-10,01:44:00,0,20,7,1,1,11,95.68,59.46,0,0,0,0,0,0,0,0,2,4,7,3,2,2,True,15,200109898,15
2022-01-10,01:59:00,0,22,8,1,2,11,99.40,61.77,0,0,0,0,0,0,0,0,0,3,9,6,2,2,True,15,200109898,15
2022-01-10,02:14:00,0,28,12,0,2,14,98.78,61.38,0,0,0,0,0,0,0,0,1,8,6,4,7,2,True,15,200109898,15
2022-01-10,02:29:00,0,24,12,1,1,10,97.85,60.80,0,0,0,0,0,0,0,0,2,7,3,5,5,2,True,15,200109898,15
2022-01-10,02:44:00,0,21,3,2,4,12,95.19,59.15,0,0,0,0,0,0,0,0,1,6,6,5,2,1,True,15,200109898,15
2022-01-10,02:59:00,0,36,11,4,11,10,100.51,62.45,0,0,0,0,0,0,0,0,0,6,8,16,4,2,True,15,200109898,15
2022-01-10,03:14:00,0,33,8,2,6,17,95.79,59.52,0,0,0,0,0,0,0,0,1,8,12,6,6,0,True,15,200109898,15
2022-01-10,03:29:00,0,51,19,7,8,17,102.59,63.75,0,0,0,0,0,0,0,0,0,5,17,14,11,4,True,15,200109898,15
2022-01-10,03:44:00,0,54,20,10,10,14,105.45,65.53,0,0,0,0,0,0,0,0,0,4,13,20,9,8,True,15,200109898,15
2022-01-10,03:59:00,0,72,29,9,17,17,105.20,65.37,0,0,0,0,0,0,0,0,1,14,14,13,11,19,True,15,200109898,15
2022-01-10,04:14:00,0,83,24,20,8,31,99.54,61.85,0,0,0,0,0,0,0,0,0,25,18,14,20,6,True,15,200109898,15
2022-01-10,04:29:00,0,129,50,21,15,43,102.11,63.45,0,0,0,0,0,0,0,0,3,22,27,32,38,7,True,15,200109898,15
2022-01-10,04:44:00,0,138,74,29,8,27,108.18,67.22,0,0,0,0,0,0,0,0,2,16,16,33,54,17,True,15,200109898,15
2022-01-10,04:59:00,0,147,76,17,15,39,105.66,65.65,0,0,0,0,0,0,0,0,1,15,29,40,53,9,True,15,200109898,15
2022-01-10,05:14:00,0,170,75,33,20,42,104.38,64.86,0,0,0,0,0,0,0,0,0,18,35,61,46,10,True,15,200109898,15
2022-01-10,05:29:00,0,241,126,33,21,61,102.06,63.42,0,0,0,0,0,0,0,0,3,38,46,84,62,8,True,15,200109898,15
2022-01-10,05:44:00,0,280,140,35,27,78,102.20,63.51,0,0,0,0,0,0,0,0,1,35,70,98,65,11,True,15,200109898,15
2022-01-10,05:59:00,0,290,156,39,27,68,101.45,63.04,0,0,0,0,0,0,1,1,0,37,72,109,59,11,True,15,200109898,15
2022-01-10,06:14:00,0,375,188,55,36,96,98.13,60.98,0,0,0,0,0,0,0,6,7,63,101,136,53,9,True,15,200109898,15
2022-01-10,06:29:00,0,417,233,52,36,96,96.63,60.05,0,0,0,0,0,0,0,0,12,108,101,133,58,5,True,15,200109898,15
2022-01-10,06:44:00,0,446,234,62,49,101,92.82,57.68,0,0,0,0,0,0,0,4,39,127,108,138,28,2,True,15,200109898,15
2022-01-10,06:59:00,0,483,288,74,36,85,96.78,60.14,0,0,0,0,0,0,0,0,5,97,173,147,58,3,True,15,200109898,15
2022-01-10,07:14:00,0,527,317,72,52,86,95.15,59.12,0,0,0,0,0,1,0,1,14,122,155,208,25,1,True,15,200109898,15
2022-01-10,07:29:00,0,478,279,73,47,79,97.71,60.72,0,0,0,0,0,0,0,3,11,98,100,206,57,3,True,15,200109898,15
2022-01-10,07:44:00,0,514,309,55,55,95,93.35,58.00,0,0,0,0,0,2,0,3,27,151,134,162,32,3,True,15,200109898,15
2022-01-10,07:59:00,0,477,296,65,33,83,93.64,58.19,0,0,1,0,0,0,0,17,28,113,103,166,49,0,True,15,200109898,15
2022-01-10,08:14:00,0,444,277,71,24,72,99.72,61.96,0,0,0,0,0,0,0,1,3,78,92,194,73,3,True,15,200109898,15
2022-01-10,08:29:00,0,427,278,43,38,68,99.52,61.84,0,0,0,0,0,0,0,0,5,76,111,145,84,6,True,15,200109898,15
2022-01-10,08:44:00,0,450,280,47,39,84,99.11,61.59,0,0,0,0,1,1,0,0,9,77,94,186,78,4,True,15,200109898,15
2022-01-10,08:59:00,0,367,211,40,50,66,101.07,62.80,0,0,0,0,0,1,0,0,3,57,65,160,76,5,True,15,200109898,15
2022-01-10,09:14:00,0,380,200,53,46,81,98.11,60.97,0,0,0,0,0,0,0,0,7,77,94,144,55,3,True,15,200109898,15
2022-01-10,09:29:00,0,303,179,29,27,68,101.17,62.86,0,0,0,0,0,0,0,0,4,40,76,108,69,6,True,15,200109898,15
2022-01-10,09:44:00,0,292,149,36,34,73,101.14,62.85,0,0,0,0,0,0,0,0,2,44,73,97,70,6,True,15,200109898,15
2022-01-10,09:59:00,0,359,212,37,28,82,100.55,62.48,0,0,0,0,0,0,0,1,2,53,87,140,70,6,True,15,200109898,15
2022-01-10,10:14:00,0,281,159,31,25,66,101.82,63.27,0,0,0,0,0,0,0,0,3,37,65,98,75,3,True,15,200109898,15
2022-01-10,10:29:00,0,303,169,24,34,76,99.13,61.60,0,0,0,0,0,0,0,0,4,62,59,127,47,4,True,15,200109898,15
2022-01-10,10:44:00,0,306,163,35,29,79,99.12,61.59,0,0,0,0,0,1,0,0,4,53,66,132,49,1,True,15,200109898,15
2022-01-10,10:59:00,0,339,182,32,34,91,99.06,61.56,0,0,0,0,0,0,0,0,5,53,97,126,54,4,True,15,200109898,15
2022-01-10,11:14:00,0,315,177,29,29,80,99.39,61.76,0,0,0,0,0,1,0,0,3,60,72,115,57,7,True,15,200109898,15
2022-01-10,11:29:00,0,317,191,24,28,74,100.04,62.16,0,0,0,0,0,0,0,0,2,57,79,109,62,8,True,15,200109898,15
2022-01-10,11:44:00,0,297,158,23,30,86,98.96,61.49,0,0,0,0,0,1,0,1,3,54,76,100,60,2,True,15,200109898,15
2022-01-10,11:59:00,0,320,197,26,31,66,101.79,63.25,0,0,0,0,0,0,0,1,4,43,71,113,79,9,True,15,200109898,15
2022-01-10,12:14:00,0,340,177,27,32,104,95.64,59.43,0,0,0,0,0,0,0,1,2,106,92,90,48,1,True,15,200109898,15
2022-01-10,12:29:00,0,337,197,30,29,81,98.83,61.41,0,0,0,0,0,0,0,2,4,57,85,135,51,3,True,15,200109898,15
2022-01-10,12:44:00,0,331,189,26,21,95,99.02,61.53,0,0,0,0,0,0,0,2,2,65,80,121,52,9,True,15,200109898,15
2022-01-10,12:59:00,0,309,158,32,33,86,97.91,60.84,0,0,0,0,0,0,0,0,7,67,78,104,48,5,True,15,200109898,15
2022-01-10,13:14:00,0,318,197,20,24,77,100.80,62.63,0,0,0,0,0,0,0,0,6,50,73,111,66,12,True,15,200109898,15
2022-01-10,13:29:00,0,305,167,19,31,88,100.18,62.25,0,0,0,0,0,0,1,0,5,47,76,107,59,10,True,15,200109898,15
2022-01-10,13:44:00,0,310,180,24,19,87,99.57,61.87,0,0,0,0,0,0,0,1,8,53,72,107,63,6,True,15,200109898,15
2022-01-10,13:59:00,0,318,169,31,29,89,100.14,62.23,0,0,0,0,0,0,0,1,1,42,86,130,56,2,True,15,200109898,15
2022-01-10,14:14:00,0,278,158,22,29,69,100.90,62.70,0,0,0,0,0,0,0,1,4,42,59,103,66,3,True,15,200109898,15
2022-01-10,14:29:00,0,287,181,20,22,64,103.46,64.29,0,0,0,0,0,0,0,2,6,28,53,107,76,15,True,15,200109898,15
2022-01-10,14:44:00,0,284,188,24,16,56,103.70,64.44,0,0,0,0,0,1,0,0,2,32,55,97,86,11,True,15,200109898,15
2022-01-10,14:59:00,0,294,163,25,26,80,98.53,61.23,0,0,0,0,0,0,0,0,11,50,79,99,47,8,True,15,200109898,15
2022-01-10,15:14:00,0,336,194,37,30,75,100.78,62.62,0,0,0,0,0,0,0,0,5,49,81,120,76,5,True,15,200109898,15
2022-01-10,15:29:00,0,292,180,32,17,63,102.03,63.40,0,0,0,0,0,0,0,0,1,36,76,102,65,12,True,15,200109898,15
2022-01-10,15:44:00,0,327,195,27,24,81,99.43,61.79,0,0,0,0,0,0,0,0,5,63,85,99,66,9,True,15,200109898,15
2022-01-10,15:59:00,0,315,169,37,23,86,100.48,62.44,0,0,0,0,0,0,0,0,3,57,62,123,65,5,True,15,200109898,15
2022-01-10,16:14:00,0,382,271,21,20,70,99.73,61.97,0,0,0,0,0,0,0,1,9,64,92,129,79,8,True,15,200109898,15
2022-01-10,16:29:00,0,319,196,28,14,81,98.72,61.35,0,0,0,0,0,0,0,0,5,59,86,109,59,1,True,15,200109898,15
2022-01-10,16:44:00,0,279,186,22,12,59,99.17,61.62,0,0,0,0,0,0,0,3,2,52,64,109,37,12,True,15,200109898,15
2022-01-10,16:59:00,0,299,196,17,18,68,98.88,61.44,0,0,0,0,0,0,1,0,10,44,82,103,55,4,True,15,200109898,15
2022-01-10,17:14:00,0,439,293,21,22,103,95.70,59.47,0,0,0,1,0,0,0,1,8,108,131,139,46,5,True,15,200109898,15
2022-01-10,17:29:00,0,460,282,20,14,144,92.13,57.25,0,0,0,0,0,0,0,4,31,144,144,106,29,2,True,15,200109898,15
2022-01-10,17:44:00,0,286,181,20,14,71,99.85,62.05,0,0,0,0,0,0,0,0,5,53,63,100,61,4,True,15,200109898,15
2022-01-10,17:59:00,0,268,177,14,12,65,99.10,61.58,0,0,0,0,0,0,0,2,10,35,70,103,39,9,True,15,200109898,15
2022-01-10,18:14:00,0,229,153,13,7,56,100.78,62.62,0,0,0,0,0,0,0,0,5,33,55,83,42,11,True,15,200109898,15
2022-01-10,18:29:00,0,197,126,11,16,44,103.59,64.37,0,0,1,0,0,0,0,0,1,17,43,60,67,8,True,15,200109898,15
2022-01-10,18:44:00,0,190,126,13,6,45,103.16,64.10,0,0,0,0,0,0,0,0,2,33,26,69,47,13,True,15,200109898,15
2022-01-10,18:59:00,0,192,118,16,15,43,104.65,65.03,0,0,0,0,0,0,0,0,2,22,33,68,53,14,True,15,200109898,15
2022-01-10,19:14:00,0,158,92,12,13,41,101.75,63.22,0,0,0,0,0,0,0,0,2,25,35,51,37,8,True,15,200109898,15
2022-01-10,19:29:00,0,146,79,17,13,37,102.69,63.81,0,0,0,0,0,0,0,0,3,18,32,47,39,7,True,15,200109898,15
2022-01-10,19:44:00,0,154,78,19,9,48,99.40,61.76,0,1,0,0,0,0,0,3,1,26,31,38,43,11,True,15,200109898,15
2022-01-10,19:59:00,0,154,91,14,6,43,103.57,64.36,0,0,0,0,0,0,0,0,1,21,28,54,42,8,True,15,200109898,15
2022-01-10,20:14:00,0,133,76,11,10,36,102.71,63.82,0,0,0,0,0,0,0,0,2,21,24,41,41,4,True,15,200109898,15
2022-01-10,20:29:00,0,108,56,3,7,42,98.02,60.91,0,0,0,0,0,0,0,0,2,28,26,30,16,6,True,15,200109898,15
2022-01-10,20:44:00,0,112,57,10,8,37,99.68,61.94,0,0,0,0,0,0,0,0,1,23,27,33,27,1,True,15,200109898,15
2022-01-10,20:59:00,0,81,45,6,1,29,100.53,62.47,0,0,0,0,0,0,0,1,1,12,22,23,18,4,True,15,200109898,15
2022-01-10,21:14:00,0,84,46,4,7,27,101.13,62.84,0,0,0,0,0,0,0,1,2,12,20,24,20,5,True,15,200109898,15
2022-01-10,21:29:00,0,75,49,5,3,18,103.95,64.59,0,0,0,0,0,0,0,0,2,9,11,28,20,5,True,15,200109898,15
2022-01-10,21:44:00,0,63,36,4,1,22,100.63,62.53,0,0,0,0,0,0,0,0,0,14,13,20,12,4,True,15,200109898,15
2022-01-10,21:59:00,0,68,28,7,6,27,99.53,61.85,0,0,0,0,0,0,0,1,2,9,23,14,15,4,True,15,200109898,15
2022-01-10,22:14:00,0,79,37,8,6,28,100.60,62.51,0,0,0,0,0,0,0,0,2,13,16,31,12,5,True,15,200109898,15
2022-01-10,22:29:00,0,53,23,6,1,23,99.79,62.01,0,0,0,0,0,0,0,0,0,9,17,15,10,2,True,15,200109898,15
2022-01-10,22:44:00,0,59,24,7,4,24,98.41,61.15,0,0,0,0,0,0,0,0,0,14,17,15,12,1,True,15,200109898,15
2022-01-10,22:59:00,0,55,27,3,3,22,99.35,61.74,0,0,0,0,0,0,0,0,2,11,14,14,10,4,True,15,200109898,15
2022-01-10,23:14:00,0,41,13,5,3,20,97.50,60.59,0,0,0,0,0,0,0,0,0,12,12,7,9,1,True,15,200109898,15
2022-01-10,23:29:00,0,36,16,3,1,16,97.76,60.75,0,0,0,0,0,0,0,0,1,9,8,11,6,1,True,15,200109898,15
2022-01-10,23:44:00,0,53,35,5,4,9,107.09,66.55,0,0,0,0,0,0,0,0,0,3,11,19,13,7,True,15,200109898,15
2022-01-10,23:59:00,0,50,24,0,6,20,100.04,62.16,0,0,0,0,0,0,0,0,1,12,12,10,10,5,True,15,200109898,15
2022-01-11,00:14:00,1,58,31,5,9,13,104.15,64.72,0,0,0,0,0,1,0,0,0,7,11,17,13,9,True,15,200109898,15
2022-01-11,00:29:00,1,59,28,3,2,26,98.18,61.01,0,0,0,0,0,0,1,0,3,9,17,13,14,2,True,15,200109898,15
2022-01-11,00:44:00,1,55,35,2,3,15,102.47,63.67,0,0,0,0,0,0,0,0,1,5,15,17,16,1,True,15,200109898,15
2022-01-11,00:59:00,1,51,31,2,4,14,103.17,64.11,0,0,0,0,0,0,0,0,1,4,14,16,13,3,True,15,200109898,15
2022-01-11,01:14:00,1,41,20,2,2,17,96.63,60.04,0,0,0,0,0,0,0,0,1,10,11,13,6,0,True,15,200109898,15
2022-01-11,01:29:00,1,34,12,1,2,19,94.64,58.81,0,0,0,0,1,0,0,0,0,5,14,8,6,0,True,15,200109898,15
2022-01-11,01:44:00,1,30,6,2,2,20,97.86,60.81,0,0,0,0,0,0,0,0,1,8,11,0,7,3,True,15,200109898,15
2022-01-11,01:59:00,1,27,9,3,3,12,97.06,60.31,0,0,0,0,0,0,0,0,2,5,9,5,4,2,True,15,200109898,15
2022-01-11,02:14:00,1,24,5,1,2,16,90.65,56.33,0,0,0,0,0,0,0,0,1,14,3,3,3,0,True,15,200109898,15
2022-01-11,02:29:00,1,22,3,1,6,12,97.95,60.87,0,0,0,0,0,0,0,0,0,4,8,7,2,1,True,15,200109898,15
2022-01-11,02:44:00,1,40,6,6,6,22,93.54,58.13,0,0,0,0,0,0,0,0,2,13,12,8,5,0,True,15,200109898,15
2022-01-11,02:59:00,1,34,9,3,6,16,94.90,58.97,0,0,0,0,0,0,0,0,1,13,6,9,4,1,True,15,200109898,15
2022-01-11,03:14:00,1,29,4,1,6,18,93.73,58.24,0,0,0,0,0,0,0,0,1,11,8,4,5,0,True,15,200109898,15
2022-01-11,03:29:00,1,44,4,6,11,23,95.43,59.30,0,0,0,0,0,0,0,0,0,14,13,11,6,0,True,15,200109898,15
2022-01-11,03:44:00,1,60,5,7,29,19,97.16,60.38,0,0,0,0,0,0,0,1,0,16,12,25,1,5,True,15,200109898,15
2022-01-11,03:59:00,1,66,16,5,16,29,99.28,61.69,0,0,0,0,0,0,0,0,3,13,18,14,12,6,True,15,200109898,15
2022-01-11,04:14:00,1,70,14,11,16,29,95.70,59.46,0,0,0,0,0,0,0,0,2,17,22,22,5,2,True,15,200109898,15
